"accountId","productId","interactionYearMonth","Actual_Segment","Potential_Segment","AP_9_segment_label","AP_priority_segment","accountUid"
9275,1016,202311,"low","medium","low_medium","D","0015f00000UhBoAAAV"
9307,1016,202311,"high","medium","high_medium","B","0015f00000UhFS5AAN"
9378,1016,202311,"low","medium","low_medium","D","0015f00000UhOUZAA3"
9398,1016,202311,"low","medium","low_medium","D","0015f00000UhRAoAAN"
9423,1016,202311,"low","medium","low_medium","D","0015f00000UhU4RAAV"
9523,1016,202311,"low","medium","low_medium","D","0015f00000Uhk80AAB"
9544,1016,202311,"low","low","low_low","E","0015f00000UhndVAAR"
9651,1016,202311,"medium","high","medium_high","B","0015f00000UiEKxAAN"
9682,1016,202311,"low","low","low_low","E","0015f00000UiKqMAAV"
9701,1016,202311,"low","medium","low_medium","D","0015f00000UiNdvAAF"
9784,1016,202311,"medium","medium","medium_medium","C","0015f00000UicMIAAZ"
9805,1016,202311,"high","low","high_low","C","0015f00000Uig0qAAB"
9891,1016,202311,"low","medium","low_medium","D","0015f00000Uj31ZAAR"
9946,1016,202311,"low","low","low_low","E","0015f00000UjRBrAAN"
9954,1016,202311,"low","low","low_low","E","0015f00000UjW6BAAV"
9962,1016,202311,"low","low","low_low","E","0015f00000UjcZVAAZ"
9985,1016,202311,"low","low","low_low","E","0015f00000UjkbOAAR"
10028,1016,202311,"low","low","low_low","E","0015f00000UkAiTAAV"
10050,1016,202311,"low","low","low_low","E","0015f00000UkRbSAAV"
10082,1016,202311,"low","low","low_low","E","0015f00000UklSBAAZ"
10220,1016,202311,"low","low","low_low","E","0015f00000UmnrsAAB"
13488,1016,202311,"low","medium","low_medium","D","0015f00000UYuRRAA1"
13568,1016,202311,"low","medium","low_medium","D","0015f00000UYzQqAAL"
13574,1016,202311,"low","medium","low_medium","D","0015f00000UYzqwAAD"
13604,1016,202311,"low","low","low_low","E","0015f00000UZ2LBAA1"
13678,1016,202311,"low","low","low_low","E","0015f00000UZ6kJAAT"
13733,1016,202311,"low","low","low_low","E","0015f00000UZ9hzAAD"
13764,1016,202311,"low","low","low_low","E","0015f00000UZAzIAAX"
13988,1016,202311,"low","low","low_low","E","0015f00000UZIqMAAX"
14173,1016,202311,"low","low","low_low","E","0015f00000UZNXpAAP"
14234,1016,202311,"low","low","low_low","E","0015f00000UZPCsAAP"
14371,1016,202311,"low","low","low_low","E","0015f00000UZSW2AAP"
14538,1016,202311,"low","low","low_low","E","0015f00000UZXO7AAP"
14557,1016,202311,"low","low","low_low","E","0015f00000UZXqNAAX"
14639,1016,202311,"low","medium","low_medium","D","0015f00000UZaCNAA1"
14690,1016,202311,"low","medium","low_medium","D","0015f00000UZbUbAAL"
14837,1016,202311,"low","low","low_low","E","0015f00000UZfpLAAT"
14869,1016,202311,"low","low","low_low","E","0015f00000UZgrhAAD"
14914,1016,202311,"low","low","low_low","E","0015f00000UZiS7AAL"
14964,1016,202311,"low","low","low_low","E","0015f00000UZk4IAAT"
14971,1016,202311,"low","low","low_low","E","0015f00000UZkGBAA1"
14983,1016,202311,"low","medium","low_medium","D","0015f00000UZkdRAAT"
15173,1016,202311,"low","high","low_high","C","0015f00000UZuqNAAT"
15178,1016,202311,"low","high","low_high","C","0015f00000UZvTSAA1"
15185,1016,202311,"low","medium","low_medium","D","0015f00000UZwZuAAL"
15186,1016,202311,"low","medium","low_medium","D","0015f00000UZwkeAAD"
15188,1016,202311,"low","medium","low_medium","D","0015f00000UZxDVAA1"
15199,1016,202311,"low","high","low_high","C","0015f00000UZzO3AAL"
15202,1016,202311,"low","low","low_low","E","0015f00000UZzWFAA1"
15234,1016,202311,"low","medium","low_medium","D","0015f00000Ua4XaAAJ"
15245,1016,202311,"low","high","low_high","C","0015f00000Ua6FOAAZ"
15296,1016,202311,"low","medium","low_medium","D","0015f00000UaEV5AAN"
15332,1016,202311,"low","high","low_high","C","0015f00000UaJ68AAF"
15336,1016,202311,"low","medium","low_medium","D","0015f00000UaKKHAA3"
15344,1016,202311,"medium","high","medium_high","B","0015f00000UaMAwAAN"
15346,1016,202311,"low","medium","low_medium","D","0015f00000UaMVGAA3"
15377,1016,202311,"low","high","low_high","C","0015f00000UaPKXAA3"
15398,1016,202311,"high","high","high_high","A","0015f00000UaRZgAAN"
15431,1016,202311,"low","medium","low_medium","D","0015f00000UaWNjAAN"
15442,1016,202311,"medium","low","medium_low","D","0015f00000UaXMAAA3"
15450,1016,202311,"low","medium","low_medium","D","0015f00000UaYrfAAF"
15459,1016,202311,"low","medium","low_medium","D","0015f00000UaZk7AAF"
15478,1016,202311,"low","medium","low_medium","D","0015f00000UabsfAAB"
15538,1016,202311,"low","medium","low_medium","D","0015f00000UahlNAAR"
15584,1016,202311,"low","medium","low_medium","D","0015f00000Uao6bAAB"
15648,1016,202311,"low","high","low_high","C","0015f00000Uaw6gAAB"
15710,1016,202311,"low","medium","low_medium","D","0015f00000Ub50ZAAR"
15712,1016,202311,"low","medium","low_medium","D","0015f00000Ub5I2AAJ"
15732,1016,202311,"low","medium","low_medium","D","0015f00000Ub7K6AAJ"
15738,1016,202311,"low","medium","low_medium","D","0015f00000Ub7fDAAR"
15767,1016,202311,"low","medium","low_medium","D","0015f00000UbBDhAAN"
15843,1016,202311,"low","medium","low_medium","D","0015f00000UbLgqAAF"
15910,1016,202311,"low","medium","low_medium","D","0015f00000UbUYnAAN"
15921,1016,202311,"low","medium","low_medium","D","0015f00000UbVUJAA3"
15976,1016,202311,"low","high","low_high","C","0015f00000UbdD0AAJ"
16014,1016,202311,"low","medium","low_medium","D","0015f00000UbhPiAAJ"
16027,1016,202311,"low","medium","low_medium","D","0015f00000UbioAAAR"
16060,1016,202311,"low","medium","low_medium","D","0015f00000UbnkOAAR"
16081,1016,202311,"low","medium","low_medium","D","0015f00000UbqJeAAJ"
16087,1016,202311,"low","medium","low_medium","D","0015f00000UbrVzAAJ"
16170,1016,202311,"low","medium","low_medium","D","0015f00000Uc1OsAAJ"
16300,1016,202311,"low","medium","low_medium","D","0015f00000UcHbnAAF"
16302,1016,202311,"low","medium","low_medium","D","0015f00000UcHe8AAF"
16333,1016,202311,"low","medium","low_medium","D","0015f00000UcL7zAAF"
16339,1016,202311,"low","medium","low_medium","D","0015f00000UcLVtAAN"
16350,1016,202311,"low","medium","low_medium","D","0015f00000UcMJdAAN"
16366,1016,202311,"low","medium","low_medium","D","0015f00000UcO57AAF"
16375,1016,202311,"low","medium","low_medium","D","0015f00000UcPn9AAF"
16393,1016,202311,"low","medium","low_medium","D","0015f00000UcRGrAAN"
16462,1016,202311,"low","medium","low_medium","D","0015f00000UcaYIAAZ"
16488,1016,202311,"low","low","low_low","E","0015f00000UceciAAB"
16524,1016,202311,"low","medium","low_medium","D","0015f00000Uck2HAAR"
16573,1016,202311,"low","high","low_high","C","0015f00000UconNAAR"
16714,1016,202311,"low","medium","low_medium","D","0015f00000Ud816AAB"
16727,1016,202311,"high","medium","high_medium","B","0015f00000Ud9lbAAB"
16776,1016,202311,"low","medium","low_medium","D","0015f00000UdFWbAAN"
16822,1016,202311,"low","medium","low_medium","D","0015f00000UdL6yAAF"
16825,1016,202311,"medium","low","medium_low","D","0015f00000UdLPvAAN"
16826,1016,202311,"low","medium","low_medium","D","0015f00000UdLV1AAN"
16856,1016,202311,"medium","medium","medium_medium","C","0015f00000UdPiJAAV"
16857,1016,202311,"low","medium","low_medium","D","0015f00000UdPmnAAF"
16890,1016,202311,"low","medium","low_medium","D","0015f00000UdTOqAAN"
16894,1016,202311,"low","medium","low_medium","D","0015f00000UdTcjAAF"
16922,1016,202311,"low","medium","low_medium","D","0015f00000UdWU0AAN"
16939,1016,202311,"medium","medium","medium_medium","C","0015f00000UdY6AAAV"
17000,1016,202311,"low","medium","low_medium","D","0015f00000Udg4sAAB"
17027,1016,202311,"low","high","low_high","C","0015f00000Udj9xAAB"
17035,1016,202311,"low","medium","low_medium","D","0015f00000UdkEcAAJ"
17060,1016,202311,"low","medium","low_medium","D","0015f00000Udn7eAAB"
17063,1016,202311,"high","low","high_low","C","0015f00000UdnXAAAZ"
17070,1016,202311,"low","medium","low_medium","D","0015f00000UdohMAAR"
17071,1016,202311,"low","medium","low_medium","D","0015f00000UdoijAAB"
17072,1016,202311,"medium","medium","medium_medium","C","0015f00000UdojRAAR"
17078,1016,202311,"low","medium","low_medium","D","0015f00000UdpX2AAJ"
17144,1016,202311,"high","high","high_high","A","0015f00000UdwOAAAZ"
17170,1016,202311,"low","medium","low_medium","D","0015f00000Ue09gAAB"
17196,1016,202311,"low","medium","low_medium","D","0015f00000Ue36DAAR"
17208,1016,202311,"low","medium","low_medium","D","0015f00000Ue4auAAB"
17237,1016,202311,"low","high","low_high","C","0015f00000Ue8RlAAJ"
17258,1016,202311,"medium","low","medium_low","D","0015f00000UeAf9AAF"
17265,1016,202311,"low","medium","low_medium","D","0015f00000UeBdSAAV"
17372,1016,202311,"low","high","low_high","C","0015f00000UeOZPAA3"
17375,1016,202311,"low","medium","low_medium","D","0015f00000UeOzVAAV"
17411,1016,202311,"low","medium","low_medium","D","0015f00000UeUTAAA3"
17454,1016,202311,"low","medium","low_medium","D","0015f00000UeZa6AAF"
17455,1016,202311,"low","medium","low_medium","D","0015f00000UeZkDAAV"
17468,1016,202311,"low","medium","low_medium","D","0015f00000UecDrAAJ"
17490,1016,202311,"low","medium","low_medium","D","0015f00000UeeSzAAJ"
17510,1016,202311,"low","medium","low_medium","D","0015f00000UegxcAAB"
17512,1016,202311,"medium","medium","medium_medium","C","0015f00000Ueh6XAAR"
17521,1016,202311,"low","medium","low_medium","D","0015f00000Uehl2AAB"
17536,1016,202311,"low","medium","low_medium","D","0015f00000Uel7NAAR"
17573,1016,202311,"low","medium","low_medium","D","0015f00000UeqfSAAR"
17599,1016,202311,"low","high","low_high","C","0015f00000UetWIAAZ"
17612,1016,202311,"medium","low","medium_low","D","0015f00000UewHOAAZ"
17651,1016,202311,"low","medium","low_medium","D","0015f00000UezdxAAB"
17674,1016,202311,"low","medium","low_medium","D","0015f00000Uf2V7AAJ"
17687,1016,202311,"low","medium","low_medium","D","0015f00000Uf3wxAAB"
17742,1016,202311,"low","medium","low_medium","D","0015f00000UfBV2AAN"
17761,1016,202311,"medium","medium","medium_medium","C","0015f00000UfEQQAA3"
17786,1016,202311,"low","medium","low_medium","D","0015f00000UfHQhAAN"
17788,1016,202311,"medium","low","medium_low","D","0015f00000UfHXWAA3"
17797,1016,202311,"low","medium","low_medium","D","0015f00000UfIsQAAV"
17807,1016,202311,"low","medium","low_medium","D","0015f00000UfK3zAAF"
17848,1016,202311,"low","medium","low_medium","D","0015f00000UfPyQAAV"
17851,1016,202311,"low","medium","low_medium","D","0015f00000UfQW8AAN"
17901,1016,202311,"medium","low","medium_low","D","0015f00000UfWK7AAN"
17942,1016,202311,"medium","low","medium_low","D","0015f00000UfaIxAAJ"
18031,1016,202311,"high","low","high_low","C","0015f00000UfliPAAR"
18051,1016,202311,"low","medium","low_medium","D","0015f00000UfoqFAAR"
18096,1016,202311,"low","medium","low_medium","D","0015f00000UfvuqAAB"
18128,1016,202311,"low","medium","low_medium","D","0015f00000UfzlaAAB"
18142,1016,202311,"low","low","low_low","E","0015f00000Ug25BAAR"
18154,1016,202311,"high","high","high_high","A","0015f00000Ug45lAAB"
18185,1016,202311,"low","low","low_low","E","0015f00000Ug6rcAAB"
18264,1016,202311,"low","high","low_high","C","0015f00000UgGDAAA3"
18307,1016,202311,"low","low","low_low","E","0015f00000UgLhWAAV"
18337,1016,202311,"low","medium","low_medium","D","0015f00000UgQIVAA3"
18343,1016,202311,"low","medium","low_medium","D","0015f00000UgQtjAAF"
18461,1016,202311,"low","medium","low_medium","D","0015f00000UgfU0AAJ"
18509,1016,202311,"low","low","low_low","E","0015f00000UgnWZAAZ"
18730,1016,202311,"low","low","low_low","E","0015f00000UhDzpAAF"
18883,1016,202311,"low","medium","low_medium","D","0015f00000UhSZDAA3"
18920,1016,202311,"low","medium","low_medium","D","0015f00000UhZ5vAAF"
19120,1016,202311,"low","low","low_low","E","0015f00000UiCetAAF"
19141,1016,202311,"low","medium","low_medium","D","0015f00000UiHvIAAV"
19265,1016,202311,"low","low","low_low","E","0015f00000UicWzAAJ"
19269,1016,202311,"medium","high","medium_high","B","0015f00000Uid86AAB"
19284,1016,202311,"low","low","low_low","E","0015f00000UigIlAAJ"
19301,1016,202311,"low","low","low_low","E","0015f00000UijkFAAR"
19308,1016,202311,"low","low","low_low","E","0015f00000UilODAAZ"
19356,1016,202311,"low","low","low_low","E","0015f00000Uj0OmAAJ"
19397,1016,202311,"low","low","low_low","E","0015f00000UjLuHAAV"
19409,1016,202311,"low","low","low_low","E","0015f00000UjTWWAA3"
19445,1016,202311,"low","low","low_low","E","0015f00000Ujk7UAAR"
19531,1016,202311,"low","low","low_low","E","0015f00000UkZPdAAN"
19555,1016,202311,"low","low","low_low","E","0015f00000UkogVAAR"
22611,1016,202311,"low","low","low_low","E","0015f00000UXvtSAAT"
22842,1016,202311,"low","high","low_high","C","0015f00000UYdEWAA1"
22861,1016,202311,"low","medium","low_medium","D","0015f00000UYhehAAD"
22879,1016,202311,"medium","medium","medium_medium","C","0015f00000UYkwPAAT"
22882,1016,202311,"low","medium","low_medium","D","0015f00000UYlzWAAT"
22979,1016,202311,"low","low","low_low","E","0015f00000UYwCxAAL"
23130,1016,202311,"low","low","low_low","E","0015f00000UZ4yXAAT"
23142,1016,202311,"low","low","low_low","E","0015f00000UZ5c4AAD"
23251,1016,202311,"low","low","low_low","E","0015f00000UZ9wGAAT"
23306,1016,202311,"low","low","low_low","E","0015f00000UZDNSAA5"
23310,1016,202311,"low","low","low_low","E","0015f00000UZDZZAA5"
23421,1016,202311,"low","low","low_low","E","0015f00000UZHSbAAP"
23454,1016,202311,"low","low","low_low","E","0015f00000UZIgGAAX"
23460,1016,202311,"low","low","low_low","E","0015f00000UZIl8AAH"
23525,1016,202311,"low","low","low_low","E","0015f00000UZKasAAH"
23615,1016,202311,"low","low","low_low","E","0015f00000UZN26AAH"
23618,1016,202311,"low","medium","low_medium","D","0015f00000UZN76AAH"
23662,1016,202311,"low","low","low_low","E","0015f00000UZODZAA5"
23695,1016,202311,"low","low","low_low","E","0015f00000UZP1JAAX"
23776,1016,202311,"low","low","low_low","E","0015f00000UZQwFAAX"
23787,1016,202311,"low","low","low_low","E","0015f00000UZRGwAAP"
23817,1016,202311,"low","low","low_low","E","0015f00000UZS16AAH"
23831,1016,202311,"low","low","low_low","E","0015f00000UZSSRAA5"
23853,1016,202311,"low","low","low_low","E","0015f00000UZSstAAH"
24001,1016,202311,"low","low","low_low","E","0015f00000UZWbSAAX"
24027,1016,202311,"low","low","low_low","E","0015f00000UZXJhAAP"
24050,1016,202311,"low","low","low_low","E","0015f00000UZYNwAAP"
24110,1016,202311,"low","medium","low_medium","D","0015f00000UZaQdAAL"
24131,1016,202311,"low","low","low_low","E","0015f00000UZbZ8AAL"
24150,1016,202311,"low","low","low_low","E","0015f00000UZcejAAD"
24204,1016,202311,"low","medium","low_medium","D","0015f00000UZeA2AAL"
24217,1016,202311,"low","low","low_low","E","0015f00000UZeNBAA1"
24247,1016,202311,"low","low","low_low","E","0015f00000UZfEYAA1"
24323,1016,202311,"low","low","low_low","E","0015f00000UZiAfAAL"
24389,1016,202311,"low","low","low_low","E","0015f00000UZki2AAD"
24397,1016,202311,"low","low","low_low","E","0015f00000UZl1oAAD"
24422,1016,202311,"low","low","low_low","E","0015f00000UZlYtAAL"
24507,1016,202311,"low","medium","low_medium","D","0015f00000UZpCoAAL"
24570,1016,202311,"low","medium","low_medium","D","0015f00000UZyBMAA1"
24586,1016,202311,"medium","medium","medium_medium","C","0015f00000Ua12XAAR"
24588,1016,202311,"low","medium","low_medium","D","0015f00000Ua14wAAB"
24589,1016,202311,"low","medium","low_medium","D","0015f00000Ua16JAAR"
24638,1016,202311,"medium","low","medium_low","D","0015f00000Ua8U4AAJ"
24646,1016,202311,"high","medium","high_medium","B","0015f00000Ua9F4AAJ"
24669,1016,202311,"low","medium","low_medium","D","0015f00000UaDCbAAN"
24670,1016,202311,"low","medium","low_medium","D","0015f00000UaDEXAA3"
24671,1016,202311,"low","high","low_high","C","0015f00000UaDKeAAN"
24701,1016,202311,"low","medium","low_medium","D","0015f00000UaHq6AAF"
24717,1016,202311,"low","medium","low_medium","D","0015f00000UaKZVAA3"
24798,1016,202311,"medium","low","medium_low","D","0015f00000UaSNjAAN"
24819,1016,202311,"low","high","low_high","C","0015f00000UaV3dAAF"
24834,1016,202311,"medium","medium","medium_medium","C","0015f00000UaXUVAA3"
24841,1016,202311,"low","medium","low_medium","D","0015f00000UaYTPAA3"
24895,1016,202311,"low","medium","low_medium","D","0015f00000UagPLAAZ"
24906,1016,202311,"low","medium","low_medium","D","0015f00000Uahh6AAB"
24940,1016,202311,"low","low","low_low","E","0015f00000Ualn0AAB"
24952,1016,202311,"low","medium","low_medium","D","0015f00000Uan5OAAR"
24954,1016,202311,"low","high","low_high","C","0015f00000UanNlAAJ"
25010,1016,202311,"low","medium","low_medium","D","0015f00000UavFqAAJ"
25027,1016,202311,"low","medium","low_medium","D","0015f00000UayoeAAB"
25028,1016,202311,"low","medium","low_medium","D","0015f00000UayrzAAB"
25035,1016,202311,"medium","medium","medium_medium","C","0015f00000Uazd4AAB"
25043,1016,202311,"low","medium","low_medium","D","0015f00000Ub0kgAAB"
25055,1016,202311,"low","medium","low_medium","D","0015f00000Ub2SFAAZ"
25075,1016,202311,"low","medium","low_medium","D","0015f00000Ub4rlAAB"
25090,1016,202311,"low","high","low_high","C","0015f00000Ub6WXAAZ"
25167,1016,202311,"low","medium","low_medium","D","0015f00000UbGwuAAF"
25181,1016,202311,"low","low","low_low","E","0015f00000UbIqjAAF"
25201,1016,202311,"low","medium","low_medium","D","0015f00000UbKIxAAN"
25250,1016,202311,"low","medium","low_medium","D","0015f00000UbRgTAAV"
25286,1016,202311,"low","medium","low_medium","D","0015f00000UbVa9AAF"
25300,1016,202311,"low","medium","low_medium","D","0015f00000UbXpwAAF"
25357,1016,202311,"high","medium","high_medium","B","0015f00000UbgzoAAB"
25359,1016,202311,"low","low","low_low","E","0015f00000Ubh8JAAR"
25362,1016,202311,"medium","medium","medium_medium","C","0015f00000UbhQ6AAJ"
25543,1016,202311,"low","high","low_high","C","0015f00000Uc5IdAAJ"
25544,1016,202311,"low","high","low_high","C","0015f00000Uc5VtAAJ"
25567,1016,202311,"low","medium","low_medium","D","0015f00000Uc9MpAAJ"
25605,1016,202311,"medium","medium","medium_medium","C","0015f00000UcEpDAAV"
25670,1016,202311,"medium","low","medium_low","D","0015f00000UcNtPAAV"
25686,1016,202311,"medium","medium","medium_medium","C","0015f00000UcQ52AAF"
25707,1016,202311,"low","medium","low_medium","D","0015f00000UcTPqAAN"
25744,1016,202311,"low","medium","low_medium","D","0015f00000UcXimAAF"
25831,1016,202311,"high","low","high_low","C","0015f00000UciQsAAJ"
25838,1016,202311,"low","medium","low_medium","D","0015f00000UcjWBAAZ"
25839,1016,202311,"medium","medium","medium_medium","C","0015f00000UcjzXAAR"
25847,1016,202311,"low","medium","low_medium","D","0015f00000Ucm7HAAR"
25874,1016,202311,"low","high","low_high","C","0015f00000UcqchAAB"
25900,1016,202311,"low","high","low_high","C","0015f00000Ucu1qAAB"
25963,1016,202311,"low","medium","low_medium","D","0015f00000Ud2rKAAR"
25972,1016,202311,"medium","low","medium_low","D","0015f00000Ud3rzAAB"
25980,1016,202311,"low","medium","low_medium","D","0015f00000Ud4avAAB"
26011,1016,202311,"low","low","low_low","E","0015f00000Ud7wLAAR"
26116,1016,202311,"low","medium","low_medium","D","0015f00000UdKmXAAV"
26161,1016,202311,"low","medium","low_medium","D","0015f00000UdUYXAA3"
26182,1016,202311,"low","high","low_high","C","0015f00000UdWbBAAV"
26259,1016,202311,"high","low","high_low","C","0015f00000UdhdVAAR"
26279,1016,202311,"medium","medium","medium_medium","C","0015f00000Udk14AAB"
26301,1016,202311,"medium","medium","medium_medium","C","0015f00000Udnr6AAB"
26328,1016,202311,"low","medium","low_medium","D","0015f00000UdrKRAAZ"
26370,1016,202311,"low","medium","low_medium","D","0015f00000UdvhIAAR"
26381,1016,202311,"low","low","low_low","E","0015f00000UdwZBAAZ"
26402,1016,202311,"low","medium","low_medium","D","0015f00000Udz74AAB"
26426,1016,202311,"medium","medium","medium_medium","C","0015f00000Ue3CFAAZ"
26437,1016,202311,"low","medium","low_medium","D","0015f00000Ue431AAB"
26459,1016,202311,"low","high","low_high","C","0015f00000Ue69GAAR"
26467,1016,202311,"low","medium","low_medium","D","0015f00000Ue6xlAAB"
26477,1016,202311,"low","medium","low_medium","D","0015f00000Ue84lAAB"
26584,1016,202311,"low","medium","low_medium","D","0015f00000UeMU9AAN"
26587,1016,202311,"low","medium","low_medium","D","0015f00000UeMv8AAF"
26624,1016,202311,"low","high","low_high","C","0015f00000UeQPJAA3"
26625,1016,202311,"low","medium","low_medium","D","0015f00000UeQTUAA3"
26628,1016,202311,"low","medium","low_medium","D","0015f00000UeQzUAAV"
26643,1016,202311,"low","medium","low_medium","D","0015f00000UeSYzAAN"
26692,1016,202311,"medium","medium","medium_medium","C","0015f00000UeZbdAAF"
26716,1016,202311,"medium","medium","medium_medium","C","0015f00000Uec9eAAB"
26739,1016,202311,"low","medium","low_medium","D","0015f00000Uef0hAAB"
26762,1016,202311,"low","medium","low_medium","D","0015f00000Uehf1AAB"
26784,1016,202311,"low","medium","low_medium","D","0015f00000UekOTAAZ"
26789,1016,202311,"high","high","high_high","A","0015f00000UekljAAB"
26793,1016,202311,"low","high","low_high","C","0015f00000Uel15AAB"
26845,1016,202311,"low","medium","low_medium","D","0015f00000UeskZAAR"
26866,1016,202311,"low","medium","low_medium","D","0015f00000UevcqAAB"
26891,1016,202311,"low","low","low_low","E","0015f00000UezXwAAJ"
26905,1016,202311,"low","medium","low_medium","D","0015f00000Uf0zuAAB"
26947,1016,202311,"low","medium","low_medium","D","0015f00000Uf69CAAR"
26980,1016,202311,"low","medium","low_medium","D","0015f00000UfAN1AAN"
26995,1016,202311,"low","medium","low_medium","D","0015f00000UfCWlAAN"
27003,1016,202311,"low","medium","low_medium","D","0015f00000UfDeOAAV"
27006,1016,202311,"medium","low","medium_low","D","0015f00000UfEPIAA3"
27036,1016,202311,"low","medium","low_medium","D","0015f00000UfJ8FAAV"
27073,1016,202311,"low","high","low_high","C","0015f00000UfNHDAA3"
27104,1016,202311,"low","medium","low_medium","D","0015f00000UfQpDAAV"
27121,1016,202311,"low","high","low_high","C","0015f00000UfTdWAAV"
27139,1016,202311,"high","medium","high_medium","B","0015f00000UfW0IAAV"
27220,1016,202311,"medium","high","medium_high","B","0015f00000Ufh6CAAR"
27224,1016,202311,"low","medium","low_medium","D","0015f00000UfhdeAAB"
27262,1016,202311,"low","medium","low_medium","D","0015f00000UfnMLAAZ"
27295,1016,202311,"low","high","low_high","C","0015f00000UfrixAAB"
27340,1016,202311,"medium","high","medium_high","B","0015f00000UfxpcAAB"
27354,1016,202311,"high","medium","high_medium","B","0015f00000Ug097AAB"
27413,1016,202311,"low","medium","low_medium","D","0015f00000Ug98lAAB"
27422,1016,202311,"medium","medium","medium_medium","C","0015f00000Ug9rSAAR"
27672,1016,202311,"low","medium","low_medium","D","0015f00000UgdyEAAR"
27715,1016,202311,"low","low","low_low","E","0015f00000UgisOAAR"
27733,1016,202311,"medium","medium","medium_medium","C","0015f00000UgkxnAAB"
27754,1016,202311,"low","medium","low_medium","D","0015f00000UgnZtAAJ"
27838,1016,202311,"high","low","high_low","C","0015f00000Uh0S2AAJ"
27909,1016,202311,"low","medium","low_medium","D","0015f00000Uh8GoAAJ"
27933,1016,202311,"low","low","low_low","E","0015f00000UhBnHAAV"
28017,1016,202311,"low","medium","low_medium","D","0015f00000UhLmxAAF"
28039,1016,202311,"low","medium","low_medium","D","0015f00000UhNynAAF"
28147,1016,202311,"low","low","low_low","E","0015f00000UhcMYAAZ"
28159,1016,202311,"low","medium","low_medium","D","0015f00000UhdiqAAB"
28295,1016,202311,"low","medium","low_medium","D","0015f00000Ui8ZYAAZ"
28326,1016,202311,"low","low","low_low","E","0015f00000UiE5wAAF"
28418,1016,202311,"medium","low","medium_low","D","0015f00000UiWlpAAF"
28458,1016,202311,"low","medium","low_medium","D","0015f00000UiewrAAB"
28505,1016,202311,"low","low","low_low","E","0015f00000UirnRAAR"
28550,1016,202311,"low","low","low_low","E","0015f00000Uj6JaAAJ"
28603,1016,202311,"low","low","low_low","E","0015f00000UjfvBAAR"
28612,1016,202311,"low","low","low_low","E","0015f00000UjkdeAAB"
28627,1016,202311,"low","low","low_low","E","0015f00000UjqgJAAR"
28639,1016,202311,"low","low","low_low","E","0015f00000UjzICAAZ"
28647,1016,202311,"low","high","low_high","C","0015f00000Uk4sxAAB"
28654,1016,202311,"low","low","low_low","E","0015f00000Uk7r2AAB"
28714,1016,202311,"low","low","low_low","E","0015f00000UkfIiAAJ"
28973,1016,202311,"low","medium","low_medium","D","0015f00000UnEQ7AAN"
31951,1016,202311,"low","medium","low_medium","D","0015f00000UYas1AAD"
31986,1016,202311,"low","medium","low_medium","D","0015f00000UYiPIAA1"
32046,1016,202311,"low","medium","low_medium","D","0015f00000UYtNjAAL"
32087,1016,202311,"low","medium","low_medium","D","0015f00000UYw4SAAT"
32092,1016,202311,"low","low","low_low","E","0015f00000UYwHOAA1"
32093,1016,202311,"low","low","low_low","E","0015f00000UYwJKAA1"
32259,1016,202311,"low","low","low_low","E","0015f00000UZ67iAAD"
32273,1016,202311,"low","high","low_high","C","0015f00000UZ76OAAT"
32343,1016,202311,"low","low","low_low","E","0015f00000UZAgDAAX"
32448,1016,202311,"low","low","low_low","E","0015f00000UZEwMAAX"
32454,1016,202311,"low","medium","low_medium","D","0015f00000UZFTuAAP"
32608,1016,202311,"low","low","low_low","E","0015f00000UZJvbAAH"
32633,1016,202311,"low","low","low_low","E","0015f00000UZKPaAAP"
32639,1016,202311,"low","low","low_low","E","0015f00000UZKVxAAP"
32730,1016,202311,"low","low","low_low","E","0015f00000UZMvxAAH"
32882,1016,202311,"low","low","low_low","E","0015f00000UZQPBAA5"
32926,1016,202311,"low","low","low_low","E","0015f00000UZRMiAAP"
32982,1016,202311,"low","low","low_low","E","0015f00000UZSXwAAP"
32998,1016,202311,"low","low","low_low","E","0015f00000UZSxDAAX"
33028,1016,202311,"low","low","low_low","E","0015f00000UZToQAAX"
33144,1016,202311,"low","low","low_low","E","0015f00000UZWhnAAH"
33194,1016,202311,"low","low","low_low","E","0015f00000UZYE6AAP"
33284,1016,202311,"low","low","low_low","E","0015f00000UZalgAAD"
33303,1016,202311,"low","low","low_low","E","0015f00000UZb9zAAD"
33347,1016,202311,"low","low","low_low","E","0015f00000UZcMlAAL"
33391,1016,202311,"low","low","low_low","E","0015f00000UZdweAAD"
33431,1016,202311,"low","low","low_low","E","0015f00000UZfX3AAL"
33494,1016,202311,"low","low","low_low","E","0015f00000UZhaoAAD"
33549,1016,202311,"low","low","low_low","E","0015f00000UZjIKAA1"
33640,1016,202311,"low","high","low_high","C","0015f00000UZmn0AAD"
33651,1016,202311,"low","medium","low_medium","D","0015f00000UZn8cAAD"
33694,1016,202311,"high","low","high_low","C","0015f00000UZpV0AAL"
33717,1016,202311,"high","low","high_low","C","0015f00000UZrWwAAL"
33720,1016,202311,"low","medium","low_medium","D","0015f00000UZrwIAAT"
33749,1016,202311,"low","medium","low_medium","D","0015f00000UZxkUAAT"
33821,1016,202311,"low","medium","low_medium","D","0015f00000Ua8e8AAB"
33863,1016,202311,"low","medium","low_medium","D","0015f00000UaDsjAAF"
33889,1016,202311,"low","medium","low_medium","D","0015f00000UaHZHAA3"
